	wave	flux
      7283.97  8.32550e-15
      7286.44  8.40250e-15
      7288.92  8.19972e-15
      7291.39  8.29309e-15
      7293.87  8.40006e-15
      7296.34  8.67496e-15
      7298.82  8.54316e-15
      7301.29  8.55015e-15
      7303.77  8.63404e-15
      7306.24  8.41381e-15
      7308.72  8.53576e-15
      7311.19  8.64334e-15
      7313.67  8.65434e-15
      7316.14  8.81080e-15
      7318.62  8.69355e-15
      7321.09  8.72716e-15
      7323.57  8.31595e-15
      7326.04  8.56262e-15
      7328.52  8.54466e-15
      7331.00  9.02993e-15
      7333.47  8.99856e-15
      7335.95  8.81669e-15
      7338.42  9.03587e-15
      7340.90  8.77417e-15
      7343.37  8.99008e-15
      7345.85  8.58808e-15
      7348.33  8.91280e-15
      7350.80  8.97725e-15
      7353.28  8.74358e-15
      7355.75  8.63087e-15
      7358.23  8.77655e-15
      7360.71  8.88964e-15
      7363.18  8.87564e-15
      7365.66  8.84640e-15
      7368.13  9.39624e-15
      7370.61  9.38490e-15
      7373.09  9.34652e-15
      7375.56  9.32605e-15
      7378.04  9.49326e-15
      7380.52  9.48720e-15
      7382.99  9.26228e-15
      7385.47  9.29568e-15
      7387.95  9.05332e-15
      7390.42  9.17144e-15
      7392.90  9.29115e-15
      7395.38  9.32908e-15
      7397.85  9.41003e-15
      7400.33  9.19110e-15
      7402.81  9.22824e-15
      7405.28  9.45384e-15
      7407.76  9.19478e-15
      7410.24  9.47088e-15
      7412.71  9.52654e-15
      7415.19  9.44021e-15
      7417.67  9.40406e-15
      7420.14  9.11461e-15
      7422.62  9.27597e-15
      7425.10  9.55287e-15
      7427.58  9.74977e-15
      7430.05  9.54712e-15
      7432.53  9.42132e-15
      7435.01  1.00059e-14
      7437.48  9.94055e-15
      7439.96  9.53945e-15
      7442.44  9.49636e-15
      7444.92  9.57657e-15
      7447.39  9.60481e-15
      7449.87  9.53065e-15
      7452.35  9.77505e-15
      7454.83  9.80220e-15
      7457.30  9.97023e-15
      7459.78  9.63974e-15
      7462.26  9.35127e-15
      7464.74  9.96331e-15
      7467.22  9.87465e-15
      7469.69  9.91181e-15
      7472.17  9.97792e-15
      7474.65  9.70473e-15
      7477.13  9.92737e-15
      7479.60  9.94773e-15
      7482.08  1.02058e-14
      7484.56  1.02742e-14
      7487.04  1.00065e-14
      7489.52  9.65847e-15
      7492.00  9.53151e-15
      7494.47  9.88993e-15
      7496.95  1.00599e-14
      7499.43  1.00012e-14
      7501.91  1.01826e-14
      7504.39  1.00133e-14
      7506.87  1.00818e-14
      7509.34  9.99551e-15
      7511.82  9.81316e-15
      7514.30  1.04256e-14
      7516.78  1.01684e-14
      7519.26  1.00859e-14
      7521.74  9.90357e-15
      7524.21  1.00189e-14
      7526.69  1.00789e-14
      7529.17  1.02014e-14
      7531.65  1.02350e-14
      7534.13  1.01828e-14
      7536.61  1.04319e-14
      7539.09  1.02692e-14
      7541.57  1.04047e-14
      7544.05  1.05487e-14
      7546.52  1.01514e-14
      7549.00  1.00662e-14
      7551.48  1.04071e-14
      7553.96  1.03032e-14
      7556.44  1.05556e-14
      7558.92  1.03408e-14
      7561.40  1.04378e-14
      7563.88  1.02590e-14
      7566.36  1.04651e-14
      7568.84  1.04804e-14
      7571.32  1.03967e-14
      7573.80  1.03766e-14
      7576.27  1.02757e-14
      7578.75  1.04408e-14
      7581.23  1.05112e-14
      7583.71  1.01725e-14
      7586.19  9.94402e-15
#       7588.67  9.78902e-15
#       7591.15  8.67674e-15
#       7593.63  7.93777e-15
#       7596.11  7.83137e-15
#       7598.59  7.67869e-15
#       7601.07  8.34461e-15
#       7603.55  7.72041e-15
#       7606.03  9.40620e-15
#       7608.51  1.09960e-14
#       7610.99  1.22005e-14
#       7613.47  1.23682e-14
#       7615.95  1.10502e-14
#       7618.43  9.59492e-15
#       7620.91  8.55547e-15
      7623.39  9.49050e-15
      7625.87  9.60117e-15
      7628.35  9.64427e-15
      7630.83  9.79658e-15
      7633.31  9.87939e-15
      7635.79  1.01221e-14
      7638.27  1.04000e-14
      7640.75  9.95111e-15
      7643.23  1.03885e-14
      7645.71  1.01746e-14
      7648.19  1.01591e-14
      7650.67  9.74690e-15
      7653.15  1.01372e-14
      7655.64  9.75264e-15
      7658.12  9.68046e-15
      7660.60  9.39806e-15
      7663.08  8.41108e-15
      7665.56  8.94794e-15
      7668.04  9.22267e-15
      7670.52  9.56056e-15
      7673.00  9.62637e-15
      7675.48  9.54645e-15
      7677.96  9.58559e-15
      7680.44  9.44989e-15
      7682.92  9.53435e-15
      7685.40  9.70733e-15
      7687.89  9.68985e-15
      7690.37  9.77572e-15
      7692.85  9.83119e-15
      7695.33  9.28980e-15
      7697.81  8.58125e-15
      7700.29  9.09874e-15
      7702.77  9.78677e-15
      7705.25  9.78329e-15
      7707.74  9.52836e-15
      7710.22  9.36603e-15
      7712.70  9.37422e-15
      7715.18  9.66117e-15
      7717.66  9.58653e-15
      7720.14  9.88708e-15
      7722.62  9.88421e-15
      7725.10  9.89386e-15
      7727.59  9.96120e-15
      7730.07  1.00297e-14
      7732.55  1.01949e-14
      7735.03  1.01303e-14
      7737.51  1.01136e-14
      7740.00  9.96864e-15
      7742.48  1.00467e-14
      7744.96  9.68802e-15
      7747.44  9.54179e-15
      7749.92  9.58014e-15
      7752.40  9.85399e-15
      7754.89  1.00103e-14
      7757.37  9.69239e-15
      7759.85  9.60291e-15
      7762.33  9.83268e-15
      7764.81  9.99008e-15
      7767.30  1.00752e-14
      7769.78  1.01700e-14
      7772.26  1.00213e-14
      7774.74  1.00378e-14
      7777.22  1.03204e-14
      7779.71  9.97304e-15
      7782.19  1.00892e-14
      7784.67  9.80970e-15
      7787.15  1.01574e-14
      7789.64  9.97007e-15
      7792.12  1.01108e-14
      7794.60  1.03871e-14
      7797.08  9.95667e-15
      7799.57  1.03191e-14
      7802.05  1.03019e-14
      7804.53  1.04002e-14
      7807.01  1.03514e-14
      7809.50  1.03968e-14
      7811.98  1.06724e-14
      7814.46  1.06313e-14
      7816.94  1.07220e-14
      7819.43  1.04330e-14
      7821.91  1.03737e-14
      7824.39  1.06912e-14
      7826.87  1.01155e-14
      7829.36  9.82613e-15
      7831.84  9.83066e-15
      7834.32  9.84898e-15
      7836.81  9.84506e-15
      7839.29  1.02850e-14
      7841.77  1.04987e-14
      7844.26  1.04849e-14
      7846.74  1.06472e-14
      7849.22  1.06182e-14
      7851.70  1.03933e-14
      7854.19  1.00971e-14
      7856.67  1.08051e-14
      7859.15  1.06466e-14
      7861.64  1.02185e-14
      7864.12  1.06390e-14
      7866.60  1.06089e-14
      7869.09  1.09741e-14
      7871.57  1.04865e-14
      7874.05  1.09077e-14
      7876.54  1.07946e-14
      7879.02  1.08549e-14
      7881.50  1.05733e-14
      7883.99  1.02807e-14
      7886.47  1.06525e-14
      7888.95  1.08832e-14
      7891.44  1.05324e-14
      7893.92  1.10499e-14
      7896.41  1.06839e-14
      7898.89  1.07475e-14
      7901.37  1.11659e-14
      7903.86  1.06788e-14
      7906.34  1.06371e-14
      7908.82  1.07338e-14
      7911.31  1.05206e-14
      7913.79  1.03430e-14
      7916.27  1.07022e-14
      7918.76  1.09589e-14
      7921.24  1.11529e-14
      7923.73  1.07861e-14
      7926.21  1.11218e-14
      7928.69  1.08142e-14
      7931.18  1.08685e-14
      7933.66  1.09298e-14
      7936.15  1.05780e-14
      7938.63  1.07306e-14
      7941.12  1.04884e-14
      7943.60  1.04453e-14
      7946.08  1.05323e-14
      7948.57  1.09999e-14
      7951.05  1.10022e-14
      7953.54  1.14328e-14
      7956.02  1.08583e-14
      7958.51  1.13423e-14
      7960.99  1.13500e-14
      7963.47  1.12663e-14
      7965.96  1.11962e-14
      7968.44  1.17820e-14
      7970.93  1.12861e-14
      7973.41  1.15687e-14
      7975.90  1.13181e-14
      7978.38  1.16249e-14
      7980.87  1.14154e-14
      7983.35  1.13388e-14
      7985.83  1.15229e-14
      7988.32  1.15862e-14
      7990.80  1.14200e-14
      7993.29  1.12029e-14
      7995.77  1.09716e-14
      7998.26  1.13841e-14
      8000.74  1.13256e-14
      8003.23  1.17601e-14
      8005.71  1.16270e-14
      8008.20  1.16777e-14
      8010.68  1.19493e-14
      8013.17  1.16487e-14
      8015.65  1.17387e-14
      8018.14  1.13913e-14
      8020.62  1.18717e-14
      8023.11  1.11157e-14
      8025.59  1.15683e-14
      8028.08  1.14597e-14
      8030.56  1.17443e-14
      8033.05  1.19148e-14
      8035.53  1.19898e-14
      8038.02  1.20868e-14
      8040.50  1.16051e-14
      8042.99  1.15923e-14
      8045.47  1.15637e-14
      8047.96  1.17370e-14
      8050.44  1.18610e-14
      8052.93  1.17282e-14
      8055.41  1.18705e-14
      8057.90  1.21777e-14
      8060.38  1.21064e-14
      8062.87  1.19992e-14
      8065.36  1.15779e-14
      8067.84  1.14874e-14
      8070.33  1.18067e-14
      8072.81  1.16801e-14
      8075.30  1.21888e-14
      8077.78  1.20752e-14
      8080.27  1.21398e-14
      8082.75  1.20085e-14
      8085.24  1.21525e-14
      8087.73  1.20661e-14
      8090.21  1.22401e-14
      8092.70  1.19381e-14
      8095.18  1.20473e-14
      8097.67  1.20075e-14
      8100.15  1.25363e-14
      8102.64  1.19222e-14
      8105.13  1.24031e-14
      8107.61  1.25842e-14
      8110.10  1.23179e-14
      8112.58  1.19528e-14
      8115.07  1.17214e-14
      8117.56  1.19660e-14
      8120.04  1.25692e-14
      8122.53  1.22998e-14
      8125.01  1.24665e-14
      8127.50  1.21223e-14
      8129.99  1.25213e-14
      8132.47  1.26492e-14
      8134.96  1.25743e-14
      8137.44  1.25854e-14
      8139.93  1.25107e-14
      8142.42  1.23163e-14
      8144.90  1.23651e-14
      8147.39  1.26547e-14
      8149.88  1.23337e-14
      8152.36  1.30594e-14
      8154.85  1.30903e-14
      8157.33  1.24182e-14
      8159.82  1.19274e-14
      8162.31  1.25062e-14
      8164.79  1.26367e-14
      8167.28  1.27821e-14
      8169.77  1.26872e-14
      8172.25  1.26755e-14
      8174.74  1.24503e-14
      8177.23  1.25030e-14
      8179.71  1.15051e-14
      8182.20  1.13024e-14
      8184.69  1.15354e-14
      8187.17  1.20433e-14
      8189.66  1.20128e-14
      8192.14  1.11927e-14
      8194.63  1.10351e-14
      8197.12  1.17926e-14
      8199.60  1.25791e-14
      8202.09  1.24372e-14
      8204.58  1.24588e-14
      8207.06  1.22395e-14
      8209.55  1.28497e-14
      8212.04  1.21653e-14
      8214.53  1.21581e-14
      8217.01  1.27519e-14
      8219.50  1.27391e-14
      8221.99  1.24291e-14
      8224.47  1.25468e-14
      8226.96  1.29852e-14
      8229.45  1.27749e-14
      8231.93  1.27398e-14
      8234.42  1.26281e-14
      8236.91  1.27897e-14
      8239.39  1.25227e-14
      8241.88  1.24959e-14
      8244.37  1.28673e-14
      8246.86  1.28520e-14
      8249.34  1.27370e-14
      8251.83  1.25141e-14
      8254.32  1.23322e-14
      8256.80  1.24412e-14
      8259.29  1.28924e-14
      8261.78  1.29405e-14
      8264.27  1.34036e-14
      8266.75  1.27107e-14
      8269.24  1.25906e-14
      8271.73  1.32145e-14
      8274.21  1.27099e-14
      8276.70  1.27388e-14
      8279.19  1.26220e-14
      8281.68  1.27012e-14
      8284.17  1.24885e-14
      8286.65  1.26805e-14
      8289.14  1.28103e-14
      8291.63  1.29594e-14
      8294.11  1.25467e-14
      8296.60  1.27281e-14
      8299.09  1.27606e-14
      8301.58  1.24016e-14
      8304.07  1.22680e-14
      8306.55  1.24164e-14
      8309.04  1.27092e-14
      8311.53  1.24563e-14
      8314.02  1.25628e-14
      8316.50  1.25873e-14
      8318.99  1.29879e-14
      8321.48  1.25868e-14
      8323.97  1.19785e-14
      8326.45  1.16988e-14
      8328.94  1.19234e-14
      8331.43  1.21318e-14
      8333.92  1.20904e-14
      8336.40  1.26167e-14
      8338.89  1.27794e-14
      8341.38  1.21335e-14
      8343.87  1.23061e-14
      8346.36  1.24172e-14
      8348.84  1.26505e-14
      8351.33  1.21316e-14
      8353.82  1.24786e-14
      8356.31  1.27672e-14
      8358.80  1.27500e-14
      8361.28  1.21042e-14
      8363.77  1.25586e-14
      8366.26  1.22034e-14
      8368.75  1.27681e-14
      8371.24  1.26220e-14
      8373.72  1.25687e-14
      8376.21  1.21122e-14
      8378.70  1.22355e-14
      8381.19  1.16196e-14
      8383.68  1.15588e-14
      8386.17  1.17421e-14
      8388.65  1.19763e-14
      8391.14  1.26520e-14
      8393.63  1.29450e-14
      8396.12  1.24836e-14
      8398.61  1.26601e-14
      8401.09  1.27579e-14
      8403.58  1.30208e-14
      8406.07  1.29879e-14
      8408.56  1.26838e-14
      8411.05  1.20344e-14
      8413.54  1.27130e-14
      8416.02  1.31561e-14
      8418.51  1.29650e-14
      8421.00  1.23426e-14
      8423.49  1.20387e-14
      8425.98  1.25187e-14
      8428.46  1.29614e-14
      8430.95  1.24094e-14
      8433.44  1.13437e-14
      8435.93  1.20110e-14
      8438.42  1.23677e-14
      8440.91  1.28536e-14
      8443.40  1.22881e-14
      8445.88  1.23448e-14
      8448.37  1.20866e-14
      8450.86  1.23958e-14
      8453.35  1.27129e-14
      8455.84  1.21618e-14
      8458.33  1.21914e-14
      8460.82  1.23795e-14
      8463.31  1.25125e-14
      8465.79  1.18187e-14
      8468.28  1.21121e-14
      8470.77  1.21056e-14
      8473.26  1.29424e-14
      8475.75  1.26723e-14
      8478.24  1.29759e-14
      8480.73  1.25698e-14
      8483.21  1.30352e-14
      8485.70  1.24009e-14
      8488.19  1.29455e-14
      8490.68  1.27713e-14
      8493.17  1.17961e-14
      8495.66  1.18814e-14
      8498.15  1.24941e-14
      8500.64  1.26138e-14
      8503.13  1.25266e-14
      8505.62  1.31588e-14
      8508.10  1.30179e-14
      8510.59  1.25327e-14
      8513.08  1.17745e-14
      8515.57  1.17278e-14
      8518.06  1.23959e-14
      8520.55  1.25245e-14
      8523.04  1.26468e-14
      8525.53  1.27658e-14
      8528.01  1.25740e-14
      8530.50  1.27061e-14
      8532.99  1.23798e-14
      8535.48  1.23166e-14
      8537.97  1.15474e-14
      8540.46  1.10368e-14
      8542.95  1.13177e-14
      8545.44  1.16142e-14
      8547.93  1.25139e-14
      8550.42  1.26211e-14
      8552.91  1.21742e-14
      8555.40  1.27627e-14
      8557.88  1.28220e-14
      8560.37  1.25687e-14
      8562.86  1.27744e-14
      8565.35  1.26877e-14
      8567.84  1.25499e-14
      8570.33  1.28163e-14
      8572.82  1.29451e-14
      8575.31  1.33798e-14
      8577.80  1.24859e-14
      8580.29  1.29040e-14
      8582.78  1.26702e-14
      8585.27  1.29072e-14
      8587.76  1.30686e-14
      8590.25  1.32084e-14
      8592.74  1.36739e-14
      8595.22  1.26848e-14
      8597.71  1.31082e-14
      8600.20  1.31869e-14
      8602.69  1.27006e-14
      8605.18  1.31405e-14
      8607.67  1.35277e-14
      8610.16  1.23136e-14
      8612.65  1.33050e-14
      8615.14  1.30859e-14
      8617.63  1.29050e-14
      8620.12  1.28443e-14
      8622.61  1.29896e-14
      8625.10  1.31393e-14
      8627.59  1.29012e-14
      8630.08  1.32529e-14
      8632.57  1.35264e-14
      8635.06  1.33161e-14
      8637.55  1.27130e-14
      8640.04  1.33772e-14
      8642.53  1.36829e-14
      8645.01  1.34707e-14
      8647.50  1.31040e-14
      8649.99  1.34986e-14
      8652.48  1.26628e-14
      8654.97  1.23304e-14
      8657.46  1.15958e-14
      8659.95  1.17927e-14
      8662.44  1.19098e-14
      8664.93  1.24842e-14
      8667.42  1.35053e-14
      8669.91  1.29102e-14
      8672.40  1.28785e-14
      8674.89  1.28099e-14
      8677.38  1.27566e-14
      8679.87  1.26106e-14
      8682.36  1.32712e-14
      8684.85  1.25290e-14
      8687.34  1.24417e-14
      8689.83  1.22934e-14
