indx,time,flux,fluxErr
103,2460332.371485307,0.9974013644380728,0.0095
104,2460332.3718529977,1.0016199694604355,0.0095
105,2460332.3722289815,0.9965563667497457,0.0095
106,2460332.3726072744,0.9821423215273337,0.0095
107,2460332.372986464,0.9973274494021769,0.0095
108,2460332.373362431,1.000028681905017,0.0095
109,2460332.3737385534,0.9962456831614837,0.0095
110,2460332.374106227,0.9920214961437129,0.0095
111,2460332.374489074,0.9833224774333372,0.0095
112,2460332.3748695776,1.0018449473394562,0.0095
113,2460332.375247969,0.9878180052247428,0.0095
114,2460332.3756262385,1.0057124732725995,0.0095
115,2460332.3760032295,0.9953707354031914,0.0095
116,2460332.376383929,1.0028501970904795,0.0095
117,2460332.376762049,1.0088290633822834,0.0095
118,2460332.3771415628,1.002215744223408,0.0095
119,2460332.377511626,0.9916886992922227,0.0095
120,2460332.3778886576,0.996689852872996,0.0095
121,2460332.3782456485,0.987912674723094,0.0095
122,2460332.3786239005,1.0118008332446449,0.0095
123,2460332.3790021297,1.0047550835722416,0.0095
124,2460332.37938614,1.003076670988045,0.0095
125,2460332.3797563254,0.989209269557322,0.0095
126,2460332.3801415856,0.999962489023508,0.0095
127,2460332.3805221994,0.9897480018672791,0.0095
128,2460332.3809026447,1.0036864345183811,0.0095
129,2460332.381265596,1.0027225792474235,0.0095
130,2460332.381644977,0.9990559893746335,0.0095
131,2460332.3820162155,1.004756603901498,0.0095
132,2460332.3823968405,0.9931212380017501,0.0095
133,2460332.3827820425,1.009394338457786,0.0095
134,2460332.383159138,1.013182862402448,0.0095
135,2460332.3835326214,0.9964249851554436,0.0095
136,2460332.3839083044,1.0117103317464131,0.0095
137,2460332.384279572,0.9951642443829977,0.0095
138,2460332.3846564526,1.004899090811422,0.0095
139,2460332.3850348266,1.0087432032568422,0.0095
140,2460332.3854036746,1.0018533604658721,0.0095
141,2460332.385756163,0.9825958494469555,0.0095
142,2460332.386141609,1.0030329647704892,0.0095
143,2460332.3865185357,0.994970341657446,0.0095
144,2460332.3868942996,0.9934339127124792,0.0095
145,2460332.3872830495,1.0065933829149591,0.0095
146,2460332.387663588,1.0120000898870603,0.0095
147,2460332.3880350925,0.9958164564901208,0.0095
148,2460332.388409734,1.000162136379742,0.0095
149,2460332.388779803,0.9858833699636476,0.0095
150,2460332.389150052,1.0027785542069485,0.0095
151,2460332.389539294,1.0028658497339897,0.0095
152,2460332.3899300634,1.0001586777769005,0.0095
153,2460332.3903083736,0.9960654827383005,0.0095
154,2460332.390670139,1.005372928904376,0.0095
155,2460332.391048727,1.0086323441101919,0.0095
156,2460332.391442014,0.997962657940085,0.0095
157,2460332.3918220024,0.9823173957042348,0.0095
158,2460332.392196042,1.0187040652712602,0.0095
159,2460332.3925730092,1.0023049271694915,0.0095
160,2460332.392935926,0.9952016823404974,0.0095
161,2460332.3933130093,0.9943443142149955,0.0095
162,2460332.393696563,1.0027233390161376,0.0095
163,2460332.3940794156,0.9941271430312604,0.0095
164,2460332.394466059,0.9994929330678666,0.0095
165,2460332.3948296877,1.001825787278039,0.0095
166,2460332.395202153,1.0078880925076492,0.0095
167,2460332.3955686577,0.9926267816427051,0.0095
168,2460332.3959411806,1.0002808828990428,0.0095
169,2460332.3963181423,0.9981442052263698,0.0095
170,2460332.3966893405,1.0018662242246241,0.0095
171,2460332.397065278,1.0038223954446193,0.0095
172,2460332.3974270774,1.0045573350140866,0.0095
173,2460332.3978076447,0.9874995841236192,0.0095
174,2460332.398187153,1.0048348131450113,0.0095
175,2460332.398565359,1.0035985824655056,0.0095
176,2460332.3989319154,1.0033708103980208,0.0095
177,2460332.399306632,1.0000446227734514,0.0095
178,2460332.3996907,1.0123400168246999,0.0095
179,2460332.4000666263,1.0052994944860913,0.0095
180,2460332.4004460704,0.9925185347669682,0.0095
181,2460332.400819433,0.9921669349735616,0.0095
182,2460332.4011942535,0.9988364594942009,0.0095
183,2460332.401575932,1.0007191241608777,0.0095
184,2460332.4019519966,1.0120379089067522,0.0095
185,2460332.402329005,0.9978047098292487,0.0095
186,2460332.4026990742,0.9983874746958747,0.0095
187,2460332.4030549824,1.001678121811284,0.0095
188,2460332.403434462,1.009035611124002,0.0095
189,2460332.403803339,0.987110049728152,0.0095
190,2460332.4041779917,1.0100427584391656,0.0095
191,2460332.4045550697,1.003422440843621,0.0095
192,2460332.404934352,0.9982557000758611,0.0095
193,2460332.4053126215,1.01283418223154,0.0095
194,2460332.4056849075,1.0061183035009968,0.0095
195,2460332.406061904,1.0053000084585215,0.0095
196,2460332.406437859,1.0021684550617411,0.0095
197,2460332.406793947,0.9990056162454506,0.0095
198,2460332.407174589,0.9919687089093157,0.0095
199,2460332.4075505845,0.9952727634428435,0.0095
200,2460332.40792423,1.006216117997905,0.0095
201,2460332.408315278,0.9878685820706921,0.0095
202,2460332.4086896004,0.9867538206917452,0.0095
203,2460332.4090659725,0.981185097590896,0.0095
204,2460332.40943761,1.0074796380369948,0.0095
205,2460332.409814774,0.9994447786839481,0.0095
206,2460332.410205822,0.9997801620898263,0.0095
207,2460332.4105911576,0.9976523255560913,0.0095
208,2460332.4109775983,0.9932856341989303,0.0095
209,2460332.4113676273,0.9902409199927232,0.0095
210,2460332.4117575698,1.0064700090834398,0.0095
211,2460332.4121450926,0.9951163965610467,0.0095
212,2460332.41252923,1.0039305555955573,0.0095
213,2460332.412900394,1.0150707891375104,0.0095
214,2460332.4132633912,1.0008510909280206,0.0095
215,2460332.4136393983,1.0024428878691947,0.0095
216,2460332.414023507,0.9849823143640103,0.0095
217,2460332.4143937095,1.0157257367486476,0.0095
218,2460332.4147717594,1.0038948600656674,0.0095
219,2460332.415147795,0.9989527766028883,0.0095
220,2460332.4155201158,0.9860953030050206,0.0095
221,2460332.4158902317,0.9876461854814651,0.0095
222,2460332.416268397,0.9812813200605202,0.0095
223,2460332.416638796,1.004376832858156,0.0095
224,2460332.4170166375,0.9950393321944299,0.0095
225,2460332.4173972392,0.9930273066011694,0.0095
226,2460332.4177745604,0.9941385887789519,0.0095
227,2460332.418153837,0.99691933777505,0.0095
228,2460332.4185638195,0.9945655377973605,0.0095
229,2460332.418944375,1.0201702388217628,0.0095
230,2460332.4193247743,1.008286875257716,0.0095
231,2460332.419701678,0.9976778554171744,0.0095
232,2460332.420083339,0.9960762814830505,0.0095
233,2460332.4204685357,1.005141102720002,0.0095
234,2460332.420851441,1.0007810743841414,0.0095
235,2460332.4212284028,0.989684792351372,0.0095
236,2460332.421607778,1.0065869942647887,0.0095
237,2460332.4219859377,0.993583708357211,0.0095
238,2460332.422365237,0.9906247568486821,0.0095
239,2460332.4227447626,1.0050248013502894,0.0095
240,2460332.4231229513,0.9868691895313212,0.0095
241,2460332.4235023498,0.991920629874802,0.0095
242,2460332.423876985,0.9861733027310481,0.0095
243,2460332.424255318,1.007377304786831,0.0095
244,2460332.424634595,0.9919125084389451,0.0095
245,2460332.425016389,0.9901468798678184,0.0095
246,2460332.4253911055,1.016450294921677,0.0095
247,2460332.4257704746,0.9812119902640049,0.0095
248,2460332.4261487443,1.003884917054943,0.0095
249,2460332.426523559,0.9966876658306958,0.0095
250,2460332.4268970545,0.9941292326128617,0.0095
251,2460332.427263501,0.9986385014316492,0.0095
252,2460332.4276382695,0.99214220023587,0.0095
253,2460332.428022419,0.9826188091775195,0.0095
254,2460332.428415787,0.9999713180949831,0.0095
255,2460332.428797795,1.011229348785217,0.0095
256,2460332.429177506,0.9959382179132886,0.0095
257,2460332.4295324245,1.015605621104975,0.0095
258,2460332.4299129285,1.0083300149000698,0.0095
259,2460332.430274838,1.0068395444543285,0.0095
260,2460332.4306425466,0.9933482151146977,0.0095
261,2460332.4309984376,1.0169583280046277,0.0095
262,2460332.431379109,0.9874812239311976,0.0095
263,2460332.4317551563,1.0047914491898295,0.0095
264,2460332.432129792,0.9881325393924194,0.0095
265,2460332.432485665,1.0027027642931012,0.0095
266,2460332.432862795,0.9986793610510404,0.0095
267,2460332.433238686,0.9922013275746002,0.0095
268,2460332.4336179052,1.0006727692490824,0.0095
269,2460332.4340019794,1.0020793741374456,0.0095
270,2460332.4343637503,0.9970217337767872,0.0095
271,2460332.434749161,1.0064788925799606,0.0095
272,2460332.4351262385,0.9756282911353777,0.0095
273,2460332.4355130326,1.0059288282598688,0.0095
274,2460332.4358770833,0.9993051439277081,0.0095
275,2460332.4362721005,0.9788410271966229,0.0095
276,2460332.4366271994,0.9945692387365163,0.0095
277,2460332.437011725,1.003997398149384,0.0095
278,2460332.4374015164,1.0166138184418956,0.0095
279,2460332.43779022,0.9902214513418051,0.0095
280,2460332.4381475,1.0056126438307593,0.0095
281,2460332.438504734,0.9921039562973676,0.0095
282,2460332.4388819677,1.0003939440175635,0.0095
283,2460332.4392895773,0.99722570960992,0.0095
284,2460332.4396656947,1.008493646290168,0.0095
285,2460332.440051204,1.0020986522355437,0.0095
286,2460332.440442529,0.9953195331568124,0.0095
287,2460332.4408170027,1.007929517048342,0.0095
288,2460332.441177732,1.0080556579166247,0.0095
289,2460332.4415467014,1.0016831771221282,0.0095
290,2460332.441922674,0.9888053099556939,0.0095
291,2460332.442304248,0.9961861027287197,0.0095
292,2460332.442685174,1.0049710676753278,0.0095
293,2460332.443076221,1.0189735082007596,0.0095
294,2460332.443464919,0.9939858570261951,0.0095
295,2460332.4438548726,1.00996759417015,0.0095
296,2460332.444231898,0.996135133164967,0.0095
297,2460332.444620787,0.9975347643368727,0.0095
298,2460332.445004954,1.0030164940728215,0.0095
299,2460332.445393779,1.0027679353857812,0.0095
300,2460332.445759329,1.0186685583495023,0.0095
301,2460332.4461329863,1.0158739698711419,0.0095
302,2460332.446502205,1.003069133596686,0.0095
303,2460332.4468859956,0.9992828651766216,0.0095
304,2460332.4472537152,1.0043419471189199,0.0095
305,2460332.447627413,1.0167435308381445,0.0095
306,2460332.4479850926,0.9948829948333331,0.0095
307,2460332.448370023,0.9983978268821697,0.0095
308,2460332.4487307523,1.0141225294622014,0.0095
309,2460332.449112367,1.0067456205250904,0.0095
310,2460332.449476476,1.0024405869514392,0.0095
311,2460332.4498490393,0.9954674629641757,0.0095
312,2460332.4502272224,0.9981296157774815,0.0095
313,2460332.450605602,1.0068896158708744,0.0095
314,2460332.450976742,1.004803815824251,0.0095
315,2460332.4513530843,1.0114600206120192,0.0095
316,2460332.4517251677,1.0067879724819346,0.0095
317,2460332.4521161807,0.9933763191563522,0.0095
318,2460332.4524943344,1.004355170433194,0.0095
319,2460332.4528701855,0.9982239756940942,0.0095
320,2460332.4532520142,0.9821964684820796,0.0095
321,2460332.453630272,0.989052811564263,0.0095
322,2460332.4540043403,0.9936959185118572,0.0095
323,2460332.4543855903,0.9933313447236757,0.0095
324,2460332.4547702316,0.9956686200534444,0.0095
325,2460332.4551550983,0.9938478977479802,0.0095
326,2460332.4555403762,1.0121222376633803,0.0095
327,2460332.455901036,0.9997411487503672,0.0095
328,2460332.456293218,0.9863271973885382,0.0095
329,2460332.45667044,1.0160889424760955,0.0095
330,2460332.4570369795,1.0092039780378894,0.0095
331,2460332.4574047225,0.9964355206795418,0.0095
332,2460332.457796973,1.00182640455177,0.0095
333,2460332.4581693574,1.0092062384226907,0.0095
334,2460332.458552216,0.9972697895710051,0.0095
335,2460332.4589106655,1.0016802320059806,0.0095
336,2460332.4592752894,1.0222001039907067,0.0095
337,2460332.459649346,1.0171475141050392,0.0095
338,2460332.460028692,1.0064585251204416,0.0095
339,2460332.4604045777,1.007674711593013,0.0095
340,2460332.460787338,0.9961466952270046,0.0095
341,2460332.4611632987,1.0041917114025503,0.0095
342,2460332.4615204977,1.0086139825173974,0.0095
343,2460332.4619075,1.001558464875136,0.0095
344,2460332.4622978475,1.0019241342703709,0.0095
345,2460332.4626831305,0.986851149648605,0.0095
346,2460332.463057778,1.0024918823098028,0.0095
347,2460332.4634335767,0.991596981245036,0.0095
348,2460332.463817737,0.9932976714753045,0.0095
349,2460332.464199757,1.000527436379324,0.0095
350,2460332.4645780902,0.9938038894893182,0.0095
351,2460332.464955341,1.0117765076566736,0.0095
352,2460332.4653301216,0.9986533254940279,0.0095
353,2460332.465710706,1.0100385122688813,0.0095
354,2460332.466086765,1.000070530599379,0.0095
355,2460332.46646147,1.0117022648211755,0.0095
356,2460332.4668269213,1.0016424243191673,0.0095
357,2460332.46720614,1.0061329064120368,0.0095
358,2460332.467585602,1.0119931655228316,0.0095
359,2460332.4680096353,1.0168914834852745,0.0095
360,2460332.468370278,0.9955688657263032,0.0095
361,2460332.4687345605,0.9931526701717337,0.0095
362,2460332.4690917362,0.9858858461003023,0.0095
363,2460332.469464248,1.0021481966166668,0.0095
364,2460332.4698236515,1.0080843135688717,0.0095
365,2460332.4701868226,1.0003048627610458,0.0095
366,2460332.470567367,1.0052319469201276,0.0095
367,2460332.470943368,0.9947964752052547,0.0095
368,2460332.4713167995,1.0143343675117396,0.0095
369,2460332.471689329,1.0259008629826811,0.0095
370,2460332.4720886517,0.9930332065830321,0.0095
371,2460332.4724645372,1.0077700803655993,0.0095
372,2460332.4728250173,1.0069064149682379,0.0095
373,2460332.473191684,0.9965470392028117,0.0095
374,2460332.473572529,0.9977252267638189,0.0095
375,2460332.4739320083,1.0197331634472118,0.0095
376,2460332.4743184317,1.003950044851835,0.0095
377,2460332.474700029,1.0183406082237514,0.0095
378,2460332.4750770605,1.0125755748399647,0.0095
379,2460332.475448426,1.0098565831832769,0.0095
380,2460332.4758396065,0.9837442309462637,0.0095
381,2460332.476228223,1.0217961489592666,0.0095
382,2460332.4766016607,1.00896852831226,0.0095
383,2460332.476991661,1.0177314572147422,0.0095
384,2460332.4773478475,1.027378346006214,0.0095
385,2460332.4777109376,1.0121379513210438,0.0095
386,2460332.478068079,1.0139135136086488,0.0095
387,2460332.4784217477,1.0079365180877002,0.0095
388,2460332.478801441,1.011258869396653,0.0095
389,2460332.479178345,1.0115955434637376,0.0095
390,2460332.4795659953,0.9957784545451972,0.0095
391,2460332.4799441723,1.0070923313661517,0.0095
392,2460332.4803212387,1.0059134825944906,0.0095
393,2460332.480698223,1.0078709779968766,0.0095
394,2460332.4810800636,1.0066560924114962,0.0095
395,2460332.4814652023,1.0161844049803321,0.0095
396,2460332.481846846,0.9861763563929951,0.0095
397,2460332.4822310302,1.0033038333006692,0.0095
398,2460332.482610503,1.0175017183252206,0.0095
399,2460332.4829887324,1.004662858639558,0.0095
400,2460332.483365718,0.9903270702597387,0.0095
401,2460332.4837430036,1.0027148124910934,0.0095
402,2460332.4841201273,0.9910853655651422,0.0095
403,2460332.4844996645,0.9960163337468904,0.0095
404,2460332.4848826737,0.9939116094499971,0.0095
405,2460332.485255301,1.0034096785046902,0.0095
406,2460332.4856312615,1.0047959036125667,0.0095
407,2460332.4860072047,0.9962612208911992,0.0095
408,2460332.4863854744,0.9903258942795595,0.0095
409,2460332.4867509203,1.018460175630579,0.0095
410,2460332.487126846,1.0013543521837671,0.0095
411,2460332.487505191,1.0237880127860446,0.0095
412,2460332.4878812674,0.9961651438451639,0.0095
413,2460332.4882676215,0.9983464807645479,0.0095
414,2460332.488655295,1.0048274192388607,0.0095
415,2460332.4890333507,1.0117733700391145,0.0095
416,2460332.4894174594,1.0101593650454568,0.0095
417,2460332.4897899823,1.016231891703645,0.0095
418,2460332.4901975174,0.9938706047755429,0.0095
419,2460332.4906530906,1.000119706492357,0.0095
420,2460332.4910551272,1.005854793932061,0.0095
421,2460332.491416603,1.0103143857962866,0.0095
422,2460332.4918235536,0.9700706100944801,0.0095
423,2460332.492200637,1.0151037666923042,0.0095
424,2460332.4925738946,0.9881288895688479,0.0095
425,2460332.492949728,1.0022831791379403,0.0095
426,2460332.4933313658,0.9968362356903114,0.0095
427,2460332.4936967245,1.006437721293694,0.0095
428,2460332.494076123,1.0113333430446627,0.0095
429,2460332.4944544155,1.00880869204688,0.0095
430,2460332.494838767,0.9996902512179995,0.0095
431,2460332.495240116,0.9832787547439615,0.0095
432,2460332.4956463715,0.991842163385054,0.0095
433,2460332.496036331,1.0059860623899912,0.0095
434,2460332.49642044,0.996147696218601,0.0095
435,2460332.496804595,1.0071988609776235,0.0095
436,2460332.497228536,0.9912734271991723,0.0095
437,2460332.4976081136,0.9985354172330313,0.0095
438,2460332.498029855,0.9941013580554825,0.0095
439,2460332.4983927547,0.9994117374453139,0.0095
440,2460332.498757008,0.99494856706665,0.0095
441,2460332.4991340684,0.9927543821051269,0.0095
442,2460332.499511273,1.0030797200446917,0.0095
443,2460332.4998917016,0.9923048648148738,0.0095
444,2460332.5002541207,1.0095868180021395,0.0095
445,2460332.5006366144,1.0092674623324216,0.0095
446,2460332.5010277834,0.9992174701382402,0.0095
447,2460332.501409288,1.0043560432620962,0.0095
448,2460332.5017757756,0.9913194924948375,0.0095
449,2460332.5021539293,1.008479017245034,0.0095
450,2460332.502532176,1.0045382654000292,0.0095
451,2460332.5028894446,0.9982752455683657,0.0095
452,2460332.503252471,0.9920686299461772,0.0095
453,2460332.503630654,0.9905132827187543,0.0095
454,2460332.5040130443,0.9909965882396911,0.0095
455,2460332.5043977317,0.9998739702072718,0.0095
456,2460332.504781806,0.9953914754306531,0.0095
457,2460332.505169473,1.004909510696959,0.0095
458,2460332.505554884,1.0063695832690958,0.0095
459,2460332.505935336,1.0006847410332043,0.0095
460,2460332.5063267592,0.9976456216196845,0.0095
461,2460332.506689734,0.9935634285079171,0.0095
462,2460332.5070631597,0.990054367392973,0.0095
463,2460332.5074905674,0.9986719625163741,0.0095
464,2460332.5078747626,0.9895362387024956,0.0095
465,2460332.5082507697,0.987263974173897,0.0095
466,2460332.508614913,0.9916054734909086,0.0095
467,2460332.5089931884,1.0043898227450494,0.0095
468,2460332.5093713365,1.000467753055349,0.0095
469,2460332.509747147,1.0002372832290485,0.0095
470,2460332.5101220426,1.0056340929470016,0.0095
471,2460332.5104967533,1.0078103944716819,0.0095
472,2460332.5108552664,1.004146936474657,0.0095
473,2460332.511229109,1.0031491057911164,0.0095
474,2460332.511609809,1.002739481979221,0.0095
475,2460332.511986985,0.993922713554147,0.0095
476,2460332.512344271,1.007140791028386,0.0095
477,2460332.5127202487,1.001705137808087,0.0095
478,2460332.5130986343,1.0057950339965531,0.0095
479,2460332.5134806135,0.9900799839424045,0.0095
480,2460332.5138544445,1.004354816378378,0.0095
481,2460332.514217477,0.9945315349760605,0.0095
482,2460332.5145934317,1.0012465462830917,0.0095
483,2460332.5149681713,0.9945087050004652,0.0095
484,2460332.5153465103,0.988315524644504,0.0095
485,2460332.5157096647,0.9875293865249933,0.0095
486,2460332.5160960476,0.9861902794826604,0.0095
487,2460332.516475434,1.0040255500402444,0.0095
488,2460332.5168547686,1.0000176938798393,0.0095
489,2460332.517234022,0.9931058085729623,0.0095
490,2460332.51760864,0.9945827427418911,0.0095
491,2460332.5179857463,0.9859633497082427,0.0095
492,2460332.5183745893,0.9950679912308206,0.0095
493,2460332.5187528706,0.9845166444594143,0.0095
494,2460332.519139265,1.0072480256061234,0.0095
495,2460332.519517471,1.0013795674524253,0.0095
496,2460332.5198829803,1.0145454959541023,0.0095
497,2460332.520257697,1.0080116369493957,0.0095
498,2460332.520634728,0.9925568422210443,0.0095
499,2460332.521017656,0.9778698890988797,0.0095
500,2460332.521395926,0.9948988461847291,0.0095
501,2460332.521780116,1.0030991763160197,0.0095
502,2460332.522192552,1.016953110757461,0.0095
503,2460332.5225695833,0.9993501745902406,0.0095
504,2460332.5229490045,0.9989079229519394,0.0095
505,2460332.5233258624,1.010193564661057,0.0095
506,2460332.523699554,0.9871933979159001,0.0095
507,2460332.524060411,0.9931729690935388,0.0095
508,2460332.5244373726,1.017051313247799,0.0095
509,2460332.524822755,1.0129361124284182,0.0095
510,2460332.52519625,0.9920773075751645,0.0095
511,2460332.525576748,1.0090229531851937,0.0095
512,2460332.52596445,1.000932290751749,0.0095
513,2460332.526321667,0.9942892003652827,0.0095
514,2460332.5267000636,0.9916929652749198,0.0095
515,2460332.52708184,0.9886251500931514,0.0095
516,2460332.527460162,0.9983227062241856,0.0095
517,2460332.5278396183,0.9940674244062812,0.0095
518,2460332.52821658,1.0056190880912173,0.0095
519,2460332.528576111,0.9935442506315365,0.0095
520,2460332.5289600636,0.9923723883923234,0.0095
521,2460332.5293383333,0.9872838288052403,0.0095
522,2460332.5297189294,0.9967159781382726,0.0095
523,2460332.530085382,1.009008407369259,0.0095
524,2460332.5304494733,1.0134633679296385,0.0095
525,2460332.5308370255,0.9968826039925022,0.0095
526,2460332.5312199593,1.000714987480371,0.0095
527,2460332.531594549,0.9953632642992561,0.0095
528,2460332.5319715105,0.9939562893911552,0.0095
529,2460332.53235919,1.0158074371664565,0.0095
530,2460332.532724751,0.9922331863110364,0.0095
531,2460332.5331065916,1.010032722591116,0.0095
532,2460332.5334650003,0.9916644821387166,0.0095
533,2460332.5338490685,1.0103193703948943,0.0095
534,2460332.534228478,0.9933907121394723,0.0095
535,2460332.5346018868,0.9838229727861219,0.0095
536,2460332.534964913,0.9966609461268758,0.0095
537,2460332.535349045,1.006447254819127,0.0095
538,2460332.5357285766,0.9979048199268553,0.0095
539,2460332.536090417,0.9870836040932167,0.0095
540,2460332.5364702083,1.0163826071873547,0.0095
541,2460332.536876366,0.9953084723349688,0.0095
542,2460332.5372674884,1.005573568696953,0.0095
543,2460332.53765504,0.9960465634940153,0.0095
544,2460332.5380426045,1.0012921457486172,0.0095
545,2460332.5384127023,0.9873428248953314,0.0095
546,2460332.538787517,1.0085020559661506,0.0095
547,2460332.539174086,0.9689926496872168,0.0095
548,2460332.539553351,0.9918147992716353,0.0095
549,2460332.5399338715,0.9901916577605898,0.0095
550,2460332.54031588,0.9889147092544548,0.0095
551,2460332.5406928244,1.013683598427737,0.0095
552,2460332.541055839,0.9971450279284124,0.0095
553,2460332.54143397,0.9946563734760604,0.0095
554,2460332.5418076213,0.9972150959327869,0.0095
555,2460332.542178825,1.0092034737365185,0.0095
556,2460332.542555764,1.0146994591574807,0.0095
557,2460332.542935336,0.9902294178422791,0.0095
558,2460332.5433194907,1.0014656041496621,0.0095
559,2460332.543697714,1.0067212330426165,0.0095
560,2460332.5440793806,1.0067146571201835,0.0095
561,2460332.544454132,0.9978503836860487,0.0095
562,2460332.5448207003,1.001514424261405,0.0095
563,2460332.5452107177,1.004126778698477,0.0095
564,2460332.5455959546,0.9981973469520256,0.0095
565,2460332.5459707757,1.0008445023107677,0.0095
566,2460332.5463455557,1.003937851078453,0.0095
567,2460332.5467250175,1.0187140068950433,0.0095
568,2460332.547104595,0.9894477036492365,0.0095
569,2460332.54748305,0.9964141006689164,0.0095
570,2460332.547860301,1.0130724348987328,0.0095
571,2460332.548239855,1.0132178227522126,0.0095
572,2460332.548608785,1.0014678149934964,0.0095
